John Chabot,Montreal,2,40,1980,C,Ca,Unknown
John Newberry,Montreal,3,45,1980,C,Ca,Unknown
Craig Ludwig,Montreal,3,61,1980,D,Us,Unknown
Jeff Teal,Montreal,4,82,1980,RW,Us,Unknown
Mike McPhee,Montreal,6,124,1980,LW,Ca,Unknown
Steve Penney,Montreal,8,166,1980,G,Ca,Unknown
Gaston Gingras,Montreal,2,27,1979,D,Ca,Unknown
Mats Näslund,Montreal,2,37,1979,LW,Se,Unknown
Craig Levie,Montreal,3,43,1979,D,Ca,Unknown
Guy Carbonneau,Montreal,3,44,1979,C,Ca,Unknown
Rick Wamsley,Montreal,3,58,1979,G,Ca,Unknown
Dave Orleski,Montreal,4,79,1979,LW,Ca,Unknown
Yvan Joly,Montreal,5,100,1979,RW,Ca,Unknown
Danny Geoffrion,Montreal,1,8,1978,RW,Ca,Unknown
Dave Hunter,Montreal,1,17,1978,LW,Ca,Unknown
Dale Yakiwchuk,Montreal,2,30,1978,C,Ca,Unknown
Ron Carter,Montreal,2,36,1978,RW,Ca,Unknown
Richard David,Montreal,3,42,1978,LW,Ca,Unknown
Keith Acton,Montreal,6,103,1978,C,Ca,Unknown
Larry Landon,Montreal,8,137,1978,RW,Ca,Unknown
Viacheslav Fetisov,Montreal,12,201,1978,D,Su,Unknown
Chris Nilan,Montreal,19,231,1978,RW,Us,Unknown
Louis Sleigher,Montreal,21,233,1978,RW,Ca,Unknown
Mark Napier,Montreal,1,10,1977,RW,Ca,Unknown
Norm Dupont,Montreal,1,18,1977,LW,Ca,Unknown
Alain Côté,Montreal,3,43,1977,LW,Ca,Unknown
Pierre Lagace,Montreal,3,46,1977,LW,Ca,Unknown
Moe Robinson,Montreal,3,49,1977,D,Ca,Unknown
Gordie Roberts,Montreal,3,54,1977,D,Us,Unknown
Rob Holland,Montreal,4,64,1977,G,Ca,Unknown
Mark Holden,Montreal,10,160,1977,G,Us,Unknown
Craig Laughlin,Montreal,10,162,1977,RW,Ca,Unknown
Daniel Poulin,Montreal,11,167,1977,D,Ca,Unknown
Peter Lee,Montreal,1,12,1976,RW,Gb,Unknown
Rod Schutt,Montreal,1,13,1976,LW,Ca,Unknown
Barry Melrose,Montreal,2,36,1976,D,Ca,Unknown
Bill Baker,Montreal,3,54,1976,D,Us,Unknown
Ron Wilson,Montreal,13,133,1976,C,Ca,Unknown
Pierre Mondou,Montreal,1,15,1975,C,Ca,Unknown
Paul Woods,Montreal,3,51,1975,LW,Ca,Unknown
Pat Hughes,Montreal,3,52,1975,RW,Ca,Unknown
Dave Gorman,Montreal,4,70,1975,RW,Ca,Unknown
Jim Turkiewicz,Montreal,5,88,1975,D,Ca,Unknown
Michel Lachance,Montreal,6,106,1975,D,Ca,Unknown
Craig Norwich,Montreal,8,142,1975,D,Us,Unknown
Cam Connor,Montreal,1,5,1974,RW,Ca,Unknown
Doug Risebrough,Montreal,1,7,1974,C,Ca,Unknown
Rick Chartraw,Montreal,1,10,1974,D/RW,Ve,Unknown
Mario Tremblay,Montreal,1,12,1974,RW,Ca,Unknown
Gord McTavish,Montreal,1,15,1974,C,Ca,Unknown
Gary MacGregor,Montreal,2,30,1974,C,Ca,Unknown
Gilles Lupien,Montreal,2,33,1974,D,Ca,Unknown
Marty Howe,Montreal,3,51,1974,D,Us,Unknown
Barry Legge,Montreal,4,61,1974,D,Ca,Unknown
John Stewart,Montreal,6,105,1974,C,Ca,Unknown
Joe Micheletti,Montreal,7,123,1974,D,Us,Unknown
Jamie Hislop,Montreal,8,140,1974,RW,Ca,Unknown
Charlie Luksa,Montreal,10,172,1974,D,Ca,Unknown
Dave Lumley,Montreal,12,199,1974,RW,Ca,Unknown
Glenn Goldup,Montreal,2,17,1973,RW,Ca,Unknown
Ron Andruff,Montreal,2,32,1973,C,Ca,Unknown
Ed Humphreys,Montreal,3,37,1973,G,Ca,Unknown
Al Hangsleben,Montreal,4,56,1973,D,Us,Unknown
Cap Raeder,Montreal,12,167,1973,G,Us,Unknown
Dave Gardner,Montreal,1,8,1972,C,Ca,Unknown
John Van Boxmeer,Montreal,1,14,1972,D,Ca,Unknown
Ed Gilbert,Montreal,3,46,1972,C,Ca,Unknown
Bill Nyrop,Montreal,5,66,1972,D,Us,Unknown
Chuck Arnason,Montreal,1,7,1971,RW,Ca,Unknown
Murray Wilson,Montreal,1,11,1971,LW,Ca,Unknown
Greg Hubick,Montreal,4,53,1971,D,Ca,Unknown
Mike Busniuk,Montreal,5,67,1971,D,Ca,Unknown
Peter Sullivan,Montreal,7,95,1971,C,Ca,Unknown
Chuck Lefley,Montreal,1,6,1970,LW,Ca,Unknown
Steve Carlyle,Montreal,3,31,1970,D,Ca,Unknown
Rick Wilson,Montreal,5,66,1970,D,Ca,Unknown
Bobby Sheehan,Montreal,3,32,1969,C,Us,Unknown
Murray Anderson,Montreal,4,44,1969,D,Ca,Unknown
Guy Delparte,Montreal,6,63,1969,LW,Ca,Unknown
Lynn Powis,Montreal,6,68,1969,C,Ca,Unknown
Phil Myre,Montreal,1,5,1966,G,Ca,Unknown
Jude Drouin,Montreal,3,17,1966,C,Ca,Unknown
Pierre Bouchard,Montreal,1,5,1965,D,Ca,Unknown
Juraj Slafkovsky,Montreal,1,1,2022,LW,Sk,Unknown
Juraj Slafkovsky,Montreal,1,1,2022,LW,Sk,Unknown
Juraj Slafkovsky,Montreal,1,1,2022,LW,Sk,Unknown
Juraj Slafkovsky,Montreal,1,1,2022,LW,Sk,Unknown
Juraj Slafkovsky,Montreal,1,1,2022,LW,Sk,Unknown
Juraj Slafkovsky,Montreal,1,1,2022,LW,Sk,Unknown
Juraj Slafkovsky,Montreal,1,1,2022,LW,Sk,Unknown
Juraj Slafkovsky,Montreal,1,1,2022,LW,Sk,Unknown
Jake Allen,St. Louis,2,34,2008,G,Ca,Unknown
Josh Anderson,Columbus,4,95,2012,RW,Ca,Unknown
Justin Barron,Colorado,1,25,2020,D,Ca,Unknown
Christian Dvorak,Arizona,2,58,2014,C,Us,Unknown
Johnathan Kovacevic,Winnipeg,3,74,2017,D,Ca,Unknown
Gustav Lindström,Detroit,2,38,2017,D,Se,Unknown
Mike Matheson,Florida,1,23,2012,D,Ca,Unknown
Sean Monahan,Calgary,1,6,2013,C,Ca,Unknown
Sam Montembeault,Florida,3,77,2015,G,Ca,Unknown
Alex Newhook,Colorado,1,16,2019,C,Ca,Unknown
Tanner Pearson,Los Angeles,1,30,2012,LW,Ca,Unknown
David Savard,Columbus,4,94,2009,D,Ca,Unknown
Nick Suzuki,Vegas,1,13,2017,C,Ca,Unknown
Chris Wideman,Ottawa,4,100,2009,D,Us,Unknown
Mason McTavish,Anaheim,1,3,2021,C,Ch,Unknown
Luke Hughes,New Jersey,1,4,2021,D,Us,Unknown
Kent Johnson,Columbus,1,5,2021,C,Ca,Unknown
Simon Edvinsson,Detroit,1,6,2021,D,Se,Unknown
William Eklund,San Jose,1,7,2021,LW,Se,Unknown
Brandt Clarke,Los Angeles,1,8,2021,D,Ca,Unknown
Dylan Guenther,Arizona,1,9,2021,RW,Ca,Unknown
Tyler Boucher,Ottawa,1,10,2021,RW,Us,Unknown
Cole Sillinger,Columbus,1,12,2021,C,Us,Unknown
Matthew Coronato,Calgary,1,13,2021,RW,Us,Unknown
Isak Rosen,Buffalo,1,14,2021,RW,Se,Unknown
Sebastian Cossa,Detroit,1,15,2021,G,Ca,Unknown
Brennan Othmann,NY Rangers,1,16,2021,LW,Ca,Unknown
Zachary Bolduc,St. Louis,1,17,2021,C,Ca,Unknown
Chaz Lucius,Winnipeg,1,18,2021,C,Us,Unknown
Fedor Svechkov,Nashville,1,19,2021,C,Ru,Unknown
Jesper Wallstedt,Minnesota,1,20,2021,G,Se,Unknown
Fabian Lysell,Boston,1,21,2021,RW,Se,Unknown
Xavier Bourgault,Edmonton,1,22,2021,C,Ca,Unknown
Wyatt Johnston,Dallas,1,23,2021,C,Ca,Unknown
Mackie Samoskevich,Florida,1,24,2021,RW,Us,Unknown
Corson Ceulemans,Columbus,1,25,2021,D,Ca,Unknown
Carson Lambos,Minnesota,1,26,2021,D,Ca,Unknown
Zachary L'Heureux,Nashville,1,27,2021,LW,Ca,Unknown
Oskar Olausson,Colorado,1,28,2021,RW,Se,Unknown
Chase Stillman,New Jersey,1,29,2021,RW,Us,Unknown
Zach Dean,Vegas,1,30,2021,C,Ca,Unknown
Prokhor Poltapov,Buffalo,2,33,2021,LW,Ru,Unknown
Olen Zellweger,Anaheim,2,34,2021,D,Ca,Unknown
Ryker Evans,Seattle,2,35,2021,D,Ca,Unknown
Shai Buium,Detroit,2,36,2021,D,Us,Unknown
Josh Doan,Arizona,2,37,2021,RW,Us,Unknown
Daniil Chayka,Vegas,2,38,2021,D,Ru,Unknown
Zack Ostapchuk,Ottawa,2,39,2021,C,Ca,Unknown
Scott Morrow,Carolina,2,40,2021,D,Us,Unknown
Danila Klimovich,Vancouver,2,41,2021,RW,By,Unknown
Francesco Pinelli,Los Angeles,2,42,2021,C,Ca,Unknown
Ilya Fedotov,Arizona,2,43,2021,LW,Ru,Unknown
Aleksi Heimosalmi,Carolina,2,44,2021,D,Fi,Unknown
William Stromgren,Calgary,2,45,2021,LW,Se,Unknown
Samu Tuomaala,Philadelphia,2,46,2021,RW,Fi,Unknown
Logan Stankoven,Dallas,2,47,2021,C,Ca,Unknown
Artem Grushnikov,Dallas,2,48,2021,D,Ru,Unknown
Ben Roger,Ottawa,2,49,2021,D,Ca,Unknown
Nikita Chibrikov,Winnipeg,2,50,2021,RW,Ru,Unknown
Ville Koivunen,Carolina,2,51,2021,RW,Fi,Unknown
Aatu Räty,NY Islanders,2,52,2021,C,Fi,Unknown
Aleksandr Kisakov,Buffalo,2,53,2021,LW,Ru,Unknown
Jack Peart,Minnesota,2,54,2021,D,Us,Unknown
Vincent Iorio,Washington,2,55,2021,D,Ca,Unknown
Evan Nause,Florida,2,56,2021,D,Ca,Unknown
Matthew Knies,Toronto,2,57,2021,LW,Us,Unknown
Tristan Broz,Pittsburgh,2,58,2021,C,Us,Unknown
Samuel Helenius,Los Angeles,2,59,2021,C,Us,Unknown
J.J. Moser,Arizona,2,60,2021,D,Ch,Unknown
Sean Behrens,Colorado,2,61,2021,D,Us,Unknown
Jayden Grubbe,NY Rangers,3,65,2021,C,Ca,Unknown
Sasha Pastujov,Anaheim,3,66,2021,RW,Us,Unknown
Samu Salminen,New Jersey,3,68,2021,C,Fi,Unknown
Stanislav Svozil,Columbus,3,69,2021,D,Cz,Unknown
Carter Mazur,Detroit,3,70,2021,LW,Us,Unknown
Simon Robertsson,St. Louis,3,71,2021,RW,Se,Unknown
Anton Olsson,Nashville,3,72,2021,D,Se,Unknown
Ayrton Martino,Dallas,3,73,2021,LW,Ca,Unknown
Oliver Johansson,Ottawa,3,74,2021,LW,Se,Unknown
Ryder Korczak,NY Rangers,3,75,2021,C,Ca,Unknown
Tyson Hinds,Anaheim,3,76,2021,D,Ca,Unknown
Cole Huckins,Calgary,3,77,2021,C,Ca,Unknown
Aleksei Kolosov,Philadelphia,3,78,2021,G,By,Unknown
Justin Ertel,Dallas,3,79,2021,LW,Ca,Unknown
Brent Johnson,Washington,3,80,2021,D,Us,Unknown
Benjamin Gaudreau,San Jose,3,81,2021,G,Ca,Unknown
Dmitry Kuzmin,Winnipeg,3,82,2021,D,By,Unknown
Patrik Hamrla,Carolina,3,83,2021,G,Cz,Unknown
Kirill Kirsanov,Los Angeles,3,84,2021,D,Ru,Unknown
Brett Harrison,Boston,3,85,2021,C,Ca,Unknown
Caedan Bankier,Minnesota,3,86,2021,C,Ca,Unknown
Stiven Sardarian,Buffalo,3,88,2021,RW,Ru,Unknown
Cameron Whynot,Calgary,3,89,2021,D,Ca,Unknown
Luca Munzenberger,Edmonton,3,90,2021,D,De,Unknown
Andrei Buyalsky,Colorado,3,92,2021,C,Kz,Unknown
Tristan Lennox,NY Islanders,3,93,2021,G,Ca,Unknown
Aidan Hreschuk,Carolina,3,94,2021,D,Us,Unknown
Josh Bloom,Buffalo,3,95,2021,LW,Ca,Unknown
Roman Schmidt,Tampa Bay,3,96,2021,D,Us,Unknown
Olivier Nadeau,Buffalo,4,97,2021,RW,Ca,Unknown
Joshua Lopina,Anaheim,4,98,2021,C,Us,Unknown
Ville Ottavainen,Seattle,4,99,2021,D,Fi,Unknown
Jakub Malek,New Jersey,4,100,2021,G,Cz,Unknown
Guillaume Richard,Columbus,4,101,2021,D,Ca,Unknown
Jakub Brabenec,Vegas,4,102,2021,C,Cz,Unknown
Gannon Laroque,San Jose,4,103,2021,D,Ca,Unknown
Brody Lamb,NY Rangers,4,104,2021,RW,Us,Unknown
Kalle Vaisanen,NY Rangers,4,106,2021,LW,Fi,Unknown
Emil Martinsen Lilleberg,Arizona,4,107,2021,D,No,Unknown
Jackson Blake,Carolina,4,109,2021,RW,Us,Unknown
Brian Zanetti,Philadelphia,4,110,2021,D,Ch,Unknown
Conner Roulette,Dallas,4,111,2021,LW,Ca,Unknown
Talyn Boyko,NY Rangers,4,112,2021,G,Ca,Unknown
Redmond Savage,Detroit,4,114,2021,C,Us,Unknown
Ryan Ufko,Nashville,4,115,2021,D,Us,Unknown
Jake Chiasson,Edmonton,4,116,2021,C,Ca,Unknown
Philip Svedeback,Boston,4,117,2021,G,Se,Unknown
Kyle Masters,Minnesota,4,118,2021,D,Ca,Unknown
Joaquim Lemay,Washington,4,119,2021,D,Ca,Unknown
Vladislav Lukashevich,Florida,4,120,2021,D,Ru,Unknown
Ethan Cardwell,San Jose,4,121,2021,RW,Ca,Unknown
Rasmus Korhonen,Arizona,4,122,2021,G,Fi,Unknown
Carson Latimer,Ottawa,4,123,2021,RW,Ca,Unknown
Jack Matier,Nashville,4,124,2021,D,Ca,Unknown
Cameron Berg,NY Islanders,4,125,2021,C,Us,Unknown
Dylan Duke,Tampa Bay,4,126,2021,LW,Us,Unknown
Josh Pillar,Minnesota,4,127,2021,C,Ca,Unknown
Jakub Demek,Vegas,4,128,2021,C,Sk,Unknown
Topias Vilen,New Jersey,5,129,2021,D,Fi,Unknown
Sean Tschigerl,Anaheim,5,130,2021,LW,Ca,Unknown
Jacob Melanson,Seattle,5,131,2021,RW,Ca,Unknown
Nikolai Makarov,Columbus,5,132,2021,D,Ru,Unknown
James Malatesta,Columbus,5,133,2021,LW,Ca,Unknown
Liam Dower Nilsson,Detroit,5,134,2021,C,Se,Unknown
Artem Guryev,San Jose,5,135,2021,D,Ru,Unknown
Robert Orr,Carolina,5,136,2021,RW,Ca,Unknown
Aku Koskenvuo,Vancouver,5,137,2021,G,Fi,Unknown
Jack Bar,Dallas,5,138,2021,D,Ca,Unknown
Manix Landry,Arizona,5,139,2021,C,Us,Unknown
Jonathan Myrenberg,Vancouver,5,140,2021,D,Se,Unknown
Cole Jordan,Calgary,5,141,2021,D,Ca,Unknown
Jacob Holmes,Dallas,5,143,2021,D,Ca,Unknown
Jaroslav Chmelar,NY Rangers,5,144,2021,RW,Cz,Unknown
Tyson Galloway,St. Louis,5,145,2021,D,Ca,Unknown
Dmitri Rashevsky,Winnipeg,5,146,2021,RW,Ru,Unknown
Justin Robidas,Carolina,5,147,2021,C,Us,Unknown
Gage Alexander,Anaheim,5,148,2021,G,Ca,Unknown
Oskar Jellvik,Boston,5,149,2021,LW,Se,Unknown
Haakon Hanelt,Washington,5,151,2021,C,De,Unknown
Kirill Gerasimyuk,Florida,5,152,2021,G,Ru,Unknown
Ty Voit,Toronto,5,153,2021,LW,Us,Unknown
Isaac Belliveau,Pittsburgh,5,154,2021,D,Ca,Unknown
Oscar Plandowski,Detroit,5,155,2021,D,Ca,Unknown
Max Mccue,San Jose,5,156,2021,C,Ca,Unknown
Eetu Liukas,NY Islanders,5,157,2021,LW,Fi,Unknown
Ty Murchison,Philadelphia,5,158,2021,D,Us,Unknown
Viljami Marjala,Buffalo,5,159,2021,LW,Fi,Unknown
Cameron Macdonald,Tampa Bay,5,160,2021,C,Ca,Unknown
William Von Lofberg,Buffalo,6,161,2021,C,Se,Unknown
Kyle Kukkonen,Anaheim,6,162,2021,C,Us,Unknown
Semyon Vyazovoi,Seattle,6,163,2021,G,Ru,Unknown
Viktor Hurtig,New Jersey,6,164,2021,D,Se,Unknown
Ben Boyd,Columbus,6,165,2021,LW,Ca,Unknown
Pasquale Zito,Detroit,6,166,2021,LW,Ca,Unknown
Liam Gilmartin,San Jose,6,167,2021,LW,De,Unknown
Jack Beck,Calgary,6,168,2021,RW,Ca,Unknown
Hugo Gabrielson,Vancouver,6,169,2021,D,Se,Unknown
Bryce Montgomery,Carolina,6,170,2021,D,Us,Unknown
Cal Thomas,Arizona,6,171,2021,D,Us,Unknown
Lucas Ciona,Calgary,6,173,2021,LW,Ca,Unknown
Ethan Samson,Philadelphia,6,174,2021,D,Ca,Unknown
Francesco Arcuri,Dallas,6,175,2021,C,Ca,Unknown
Dru Krebs,Washington,6,176,2021,D,Ca,Unknown
Theo Jacobsson,San Jose,6,177,2021,C,Se,Unknown
Connor Lockhart,Vancouver,6,178,2021,RW,Ca,Unknown
Simon Knak,Nashville,6,179,2021,RW,Ch,Unknown
Matvey Petrov,Edmonton,6,180,2021,LW,Ru,Unknown
Ryan Mast,Boston,6,181,2021,D,Us,Unknown
Nate Benoit,Minnesota,6,182,2021,D,Us,Unknown
Chase Clark,Washington,6,183,2021,G,Us,Unknown
Jakub Kos,Florida,6,184,2021,LW,Cz,Unknown
Vyacheslav Peksa,Toronto,6,185,2021,G,Ru,Unknown
Shane Lachance,Edmonton,6,186,2021,LW,Us,Unknown
Nikita Quapp,Carolina,6,187,2021,G,De,Unknown
Nikita Novikov,Buffalo,6,188,2021,D,Ru,Unknown
Aleksi Malinen,NY Islanders,6,189,2021,D,Fi,Unknown
Artur Cholach,Vegas,6,190,2021,D,Ua,Unknown
Alex Gagne,Tampa Bay,6,192,2021,D,Us,Unknown
Tyson Kozak,Buffalo,7,193,2021,C,Ca,Unknown
Ryan Mccleary,Pittsburgh,7,194,2021,D,Ca,Unknown
Justin Janicke,Seattle,7,195,2021,LW,Us,Unknown
Daniil Pylenkov,Tampa Bay,7,196,2021,D,Ru,Unknown
Martin Rysavy,Columbus,7,197,2021,RW,Cz,Unknown
Ivan Vorobyov,St. Louis,7,198,2021,RW,Ru,Unknown
Evgenii Kashnikov,San Jose,7,199,2021,D,Ru,Unknown
Yegor Naumov,Carolina,7,200,2021,G,Ru,Unknown
Lucas Forsell,Vancouver,7,201,2021,LW,Se,Unknown
Chandler Romeo,Ottawa,7,202,2021,D,Ca,Unknown
Zakhar Bardakov,New Jersey,7,203,2021,C,Ru,Unknown
Arsenii Sergeev,Calgary,7,205,2021,G,Ru,Unknown
Owen Mclaughlin,Philadelphia,7,206,2021,C,Us,Unknown
Albert Sjoberg,Dallas,7,207,2021,RW,Se,Unknown
Hank Kempf,NY Rangers,7,208,2021,D,Us,Unknown
Nikita Guslistov,Carolina,7,209,2021,C,Ru,Unknown
Braden Hache,Florida,7,210,2021,D,Us,Unknown
Robert Flinton,Tampa Bay,7,211,2021,LW,Us,Unknown
Maximus Wanner,Edmonton,7,212,2021,D,Ca,Unknown
Andre Gasseau,Boston,7,213,2021,C,Us,Unknown
Daniel Laatsch,Pittsburgh,7,215,2021,D,Us,Unknown
Ty Gallagher,Boston,7,217,2021,D,Us,Unknown
Kirill Tankov,Pittsburgh,7,218,2021,C,Ru,Unknown
Joel Nystrom,Carolina,7,219,2021,D,Se,Unknown
Taylor Makar,Colorado,7,220,2021,LW,Ca,Unknown
Tomas Machu,NY Islanders,7,221,2021,D,Cz,Unknown
Carl Lindbom,Vegas,7,222,2021,G,Se,Unknown
Samuel Lipkin,Arizona,7,223,2021,LW,Us,Unknown
Niko Huuhtanen,Tampa Bay,7,224,2021,RW,Fi,Unknown
Alexander Mogilny,Buffalo,5,89,1988,RW,Su,Unknown
Pat LaFontaine,NY Islanders,1,3,1983,C,Us,Unknown
Jack Quinn,Buffalo,1,8,2020,RW,Ca,Unknown
John-Jason Peterka,Buffalo,2,34,2020,RW,De,Unknown
Matteo Costantini,Buffalo,5,131,2020,C,Ca,Unknown
Albert Lyckasen,Buffalo,7,193,2020,D,Se,Unknown
Jakub Konecny,Buffalo,7,216,2020,C,Cz,Unknown
Dylan Cozens,Buffalo,1,7,2019,C,Ca,Unknown
Ryan Johnson,Buffalo,1,31,2019,D,Us,Unknown
Erik Portillo,Buffalo,3,67,2019,G,Se,Unknown
Aaron Huglen,Buffalo,4,102,2019,RW,Us,Unknown
Filip Cederqvist,Buffalo,5,143,2019,LW,Se,Unknown
Lukáš Rousek,Buffalo,6,160,2019,RW,Cz,Unknown
Mattias Samuelsson,Buffalo,2,32,2018,D,Us,Unknown
Matej Pekar,Buffalo,4,94,2018,C,Cz,Unknown
Linus Lindstrand Cronholm,Buffalo,4,117,2018,D,Se,Unknown
Miska Kukkonen,Buffalo,5,125,2018,D,Fi,Unknown
William Worge Kreu,Buffalo,7,187,2018,D,Se,Unknown
Casey Mittelstadt,Buffalo,1,8,2017,C,Us,Unknown
Marcus Davidsson,Buffalo,2,37,2017,C,Se,Unknown
Ukko-Pekka Luukkonen,Buffalo,2,54,2017,G,Fi,Unknown
Oskari Laaksonen,Buffalo,3,89,2017,D,Fi,Unknown
Linus Weissbach,Buffalo,7,192,2017,LW,Se,Unknown
Alexander Nylander,Buffalo,1,8,2016,LW,Ca,Unknown
Rasmus Asplund,Buffalo,2,33,2016,F,Se,Unknown
Cliff Pu,Buffalo,3,69,2016,F,Ca,Unknown
Casey Fitzgerald,Buffalo,3,86,2016,D,Us,Unknown
Brett Murray,Buffalo,4,99,2016,LW,Ca,Unknown
Philip Nyberg,Buffalo,5,129,2016,D,Se,Unknown
Vojtech Budik,Buffalo,5,130,2016,D,Cz,Unknown
Brandon Hagel,Buffalo,6,159,2016,LW,Ca,Unknown
Austin Osmanski,Buffalo,7,189,2016,D,Us,Unknown
Vasily Glotov,Buffalo,7,190,2016,C,Ru,Unknown
Jack Eichel,Buffalo,1,2,2015,C,Us,Unknown
Brendan Guhle,Buffalo,2,51,2015,D,Ca,Unknown
William Borgen,Buffalo,4,92,2015,D,Us,Unknown
Devante Stephens,Buffalo,5,122,2015,D,Ca,Unknown
Giorgio Estephan,Buffalo,6,152,2015,C,Ca,Unknown
Ivan Chukarov,Buffalo,7,182,2015,D,Us,Unknown
Brendan Lemieux,Buffalo,2,31,2014,LW,Us,Unknown
Eric Cornel,Buffalo,2,44,2014,C,Ca,Unknown
Vaclav Karabacek,Buffalo,2,49,2014,RW,Cz,Unknown
Brycen Martin,Buffalo,3,74,2014,D,Ca,Unknown
Maxwell Willman,Buffalo,5,121,2014,C,Us,Unknown
Christopher Brown,Buffalo,6,151,2014,C,Us,Unknown
Victor Olofsson,Buffalo,7,181,2014,RW,Se,Unknown
Rasmus Ristolainen,Buffalo,1,8,2013,D,Fi,Unknown
J.T. Compher,Buffalo,2,35,2013,LW,Us,Unknown
Connor Hurley,Buffalo,2,38,2013,C,Unknown,Unknown
Justin Bailey,Buffalo,2,52,2013,RW,Us,Unknown
Nicholas Baptiste,Buffalo,3,69,2013,RW,Ca,Unknown
Calvin Petersen,Buffalo,5,129,2013,G,Us,Unknown
Gustav Possler,Buffalo,5,130,2013,RW,Unknown,Unknown
Anthony Florentino,Buffalo,5,143,2013,D,Unknown,Unknown
Sean Malone,Buffalo,6,159,2013,C,Us,Unknown
Eric Locke,Buffalo,7,189,2013,C,Unknown,Unknown
Mikhail Grigorenko,Buffalo,1,12,2012,C,Ru,Unknown
Zemgus Girgensons,Buffalo,1,14,2012,C,Lv,Unknown
Jake McCabe,Buffalo,2,44,2012,D,Us,Unknown
Justin Kea,Buffalo,3,73,2012,C,Ca,Unknown
Logan Nelson,Buffalo,5,133,2012,C,Unknown,Unknown
Brady Austin,Buffalo,7,193,2012,D,Ca,Unknown
Judd Peterson,Buffalo,7,204,2012,C/RW,Unknown,Unknown
Joel Armia,Buffalo,1,16,2011,RW,Fi,Unknown
Daniel Catenacci,Buffalo,3,77,2011,C,Ca,Unknown
Colin Jacobs,Buffalo,4,107,2011,C,Unknown,Unknown
Alex Lepkowski,Buffalo,5,137,2011,D,Unknown,Unknown
Nathan Lieuwen,Buffalo,6,167,2011,G,Ca,Unknown
Brad Navin,Buffalo,7,197,2011,C,Unknown,Unknown
Mark Pysyk,Buffalo,1,23,2010,D,Ca,Unknown
Jerome Gauthier-Leduc,Buffalo,3,68,2010,D,Ca,Unknown
Kevin Sundher,Buffalo,3,75,2010,C,Unknown,Unknown
Matt MacKenzie,Buffalo,3,83,2010,D,Unknown,Unknown
Steven Shipley,Buffalo,4,98,2010,C,Unknown,Unknown
Gregg Sutch,Buffalo,5,143,2010,RW,Unknown,Unknown
Cedrick Henley,Buffalo,6,173,2010,LW,Unknown,Unknown
Christian Isackson,Buffalo,7,203,2010,RW,Unknown,Unknown
Riley Boychuk,Buffalo,7,208,2010,LW,Unknown,Unknown
Zack Kassian,Buffalo,1,13,2009,RW,Ca,Unknown
Marcus Foligno,Buffalo,4,104,2009,LW,Us,Unknown
Mark Adams,Buffalo,5,134,2009,D,Unknown,Unknown
Connor Knapp,Buffalo,6,164,2009,G,Unknown,Unknown
Maxime Legault,Buffalo,7,194,2009,RW,Unknown,Unknown
Tyler Ennis,Buffalo,1,26,2008,C,Ca,Unknown
Luke Adam,Buffalo,2,44,2008,C,Ca,Unknown
Corey Fienhage,Buffalo,3,81,2008,D,Unknown,Unknown
Justin Jokinen,Buffalo,4,101,2008,RW,Unknown,Unknown
Jordon Southorn,Buffalo,4,104,2008,D,Unknown,Unknown
Jacob Lagace,Buffalo,5,134,2008,LW,Unknown,Unknown
Nick Crawford,Buffalo,6,164,2008,D,Unknown,Unknown
T.J. Brennan,Buffalo,2,31,2007,D,Us,Unknown
Drew Schiestel,Buffalo,2,59,2007,D,Unknown,Unknown
Corey Tropp,Buffalo,3,89,2007,RW,Us,Unknown
Brad Eidsness,Buffalo,5,139,2007,G,Unknown,Unknown
Jean-Simon Allard,Buffalo,5,147,2007,C,Unknown,Unknown
Paul Byron,Buffalo,6,179,2007,LW,Ca,Unknown
Nick Eno,Buffalo,7,187,2007,G,Unknown,Unknown
Drew Mackenzie,Buffalo,7,209,2007,D,Unknown,Unknown
Dennis Persson,Buffalo,1,24,2006,D,Unknown,Unknown
Jhonas Enroth,Buffalo,2,46,2006,G,Se,Unknown
Mike Weber,Buffalo,2,57,2006,D,Us,Unknown
Felix Schutz,Buffalo,4,117,2006,C,Unknown,Unknown
Alex Biega,Buffalo,5,147,2006,D,Ca,Unknown
Benjamin Breault,Buffalo,7,207,2006,C,Unknown,Unknown
Marek Zagrapan,Buffalo,1,13,2005,C,Unknown,Unknown
Philip Gogulla,Buffalo,2,48,2005,RW,Unknown,Unknown
Marc-André Gragnani,Buffalo,3,87,2005,D,Ca,Unknown
Chris Butler,Buffalo,4,96,2005,D,Us,Unknown
Nathan Gerbe,Buffalo,5,142,2005,C,Us,Unknown
Adam Dennis,Buffalo,6,182,2005,G,Unknown,Unknown
Vyacheslav Buravchikov,Buffalo,6,191,2005,D,Unknown,Unknown
Matt Generous,Buffalo,7,208,2005,D,Unknown,Unknown
Andrew Orpik,Buffalo,7,227,2005,RW,Unknown,Unknown
Drew Stafford,Buffalo,1,13,2004,RW,Us,Unknown
Michael Funk,Buffalo,2,43,2004,D,Ca,Unknown
Andrej Sekera,Buffalo,3,71,2004,D,Cs,Unknown
Michal Valent,Buffalo,5,145,2004,G,Unknown,Unknown
Patrick Kaleta,Buffalo,6,176,2004,RW,Us,Unknown
Mark Mancari,Buffalo,7,207,2004,RW,Ca,Unknown
Mike Card,Buffalo,8,241,2004,D,Ca,Unknown
